id,recency,history_segment,history,mens,womens,region,newbie,channel,treatment,conversion
12618,2,5,679.51,0,1,2,1,1,0,0
12619,5,1,29.99,1,0,1,0,1,0,0
12620,6,4,353.02,0,1,1,0,0,2,0
12621,10,1,48.97,0,1,1,0,1,1,0
12622,10,3,291.8,1,0,1,1,0,0,0
12623,4,1,71.42,1,0,2,1,0,2,0
12624,10,3,296.28,0,1,1,0,0,1,0
12625,11,1,62.45,1,0,2,0,1,0,0
12626,9,1,62.56,0,1,0,1,1,1,0
12627,8,1,29.99,0,1,2,1,0,0,0
12628,1,5,637.87,1,1,2,1,0,2,0
12629,3,2,193.69,1,0,2,1,1,1,0
12630,2,3,220.72,1,0,1,1,1,0,0
12631,1,4,496.74,1,0,0,0,1,2,0
12632,2,2,134.17,0,1,1,1,1,1,0
12633,10,2,190.29,0,1,1,1,0,1,0
12634,9,2,135.63,0,1,0,1,1,2,0
12635,1,3,315.62,1,0,0,0,0,2,0
12636,11,2,184.76,1,0,0,0,0,0,0
12637,12,2,126.76,1,0,0,0,0,2,0
12638,6,3,230.49,0,1,1,1,0,2,0
12639,9,2,170.25,0,1,1,0,0,1,0
12640,10,1,29.99,1,0,1,1,0,2,0
12641,10,1,29.99,0,1,2,1,0,0,0
12642,9,1,97.6,0,1,0,1,1,0,0
12643,1,4,431.9,1,0,0,1,0,0,0
12644,6,1,36.7,0,1,1,1,0,0,0
12645,11,2,147.13,1,0,1,0,0,1,0
12646,2,3,303.54,0,1,0,0,1,2,0
12647,3,4,383.87,1,0,0,0,0,2,0
12648,9,3,225.86,1,0,1,0,2,2,0
12649,11,1,37.5,0,1,1,0,1,0,0
12650,3,2,128.17,0,1,1,1,0,2,0
12651,7,2,104.5,0,1,1,0,0,1,0
12652,11,1,29.99,1,0,0,0,1,1,0
12653,1,7,1248.76,1,0,2,1,1,2,0
12654,10,2,173.96,0,1,1,1,1,1,0
12655,8,1,29.99,1,0,0,1,0,0,0
12656,1,2,100.79,0,1,1,0,0,2,0
12657,10,3,323.63,0,1,0,0,0,1,0
12658,2,3,237.11,1,0,0,0,2,0,0
12659,4,3,215.36,1,1,0,0,0,1,0
12660,2,7,1672.81,1,0,1,1,1,2,0
12661,5,1,65.89,0,1,2,0,0,2,0
12662,10,1,79.22,1,0,1,0,1,1,0
12663,6,2,175.46,1,0,2,0,1,2,0
12664,2,3,211.39,1,0,2,0,1,0,0
12665,5,1,72.61,1,0,1,0,0,2,0
12666,2,3,283.76,1,1,1,1,0,1,0
12667,3,4,445.81,0,1,1,1,0,2,0
12668,7,1,29.99,1,0,2,1,0,2,0
12669,6,2,112.79,1,0,1,1,1,0,0
12670,5,4,468.33,1,1,0,0,2,2,0
12671,2,6,854.6,1,1,0,1,0,0,0
12672,6,2,112.31,0,1,1,0,1,0,0
12673,4,1,29.99,0,1,1,0,0,0,0
12674,10,1,29.99,1,0,0,1,1,2,0
12675,5,1,29.99,0,1,1,1,1,2,0
12676,12,2,108.05,1,0,0,1,0,1,0
12677,6,2,163.45,1,0,0,0,0,0,0
12678,9,1,58.09,1,0,1,0,1,0,0
12679,3,1,83.49,0,1,0,1,0,0,0
12680,10,2,103.38,1,0,1,0,1,0,0
12681,10,2,177.79,1,0,2,0,1,0,0
12682,7,4,368.39,1,1,1,0,2,0,0
12683,2,2,138.84,1,0,2,0,1,2,0
12684,10,4,362.83,1,0,0,1,0,1,0
12685,5,1,29.99,1,0,1,0,1,1,0
12686,11,1,81.19,1,0,0,1,1,1,0
12687,8,5,674.98,0,1,1,1,2,1,0
12688,2,1,66.35,1,0,1,1,1,0,0
12689,2,1,79.13,0,1,2,0,1,1,0
12690,2,1,86.57,1,0,0,1,0,1,0
12691,1,4,354.59,1,0,1,0,1,2,0
12692,3,3,274.78,0,1,0,0,1,0,0
12693,7,2,164.07,1,0,1,1,1,2,0
12694,2,4,484.18,1,1,1,1,0,2,0
12695,11,3,271.86,0,1,1,1,0,2,0
12696,3,7,1607.05,0,1,1,1,1,0,0
12697,9,2,135.74,1,0,0,0,0,1,0
12698,10,3,265.32,1,1,0,1,1,1,0
12699,7,4,413.64,1,0,0,1,1,0,0
12700,6,6,785.02,1,1,1,1,0,2,0
12701,9,3,223.1,0,1,0,0,0,2,0
12702,7,1,29.99,0,1,1,0,0,0,0
12703,2,3,258.26,0,1,1,1,1,2,0
12704,3,7,1586.16,1,0,0,1,0,0,0
12705,11,1,35.29,0,1,2,0,1,1,0
12706,9,3,215.07,1,0,1,1,0,1,0
12707,7,1,29.99,1,0,0,0,0,2,0
12708,10,1,29.99,1,0,0,1,1,1,0
12709,9,1,29.99,0,1,2,0,0,2,0
12710,7,5,712.62,1,1,1,1,1,1,0
12711,1,4,400.04,1,0,2,0,2,1,0
12712,9,4,353.68,0,1,1,0,0,2,0
12713,2,4,482.49,1,0,1,0,2,1,0
12714,11,4,383.15,1,0,1,0,1,1,0
12715,3,2,159.18,0,1,0,0,0,2,0
12716,6,2,196.05,0,1,1,1,1,2,0
12717,4,1,29.99,1,0,1,1,0,1,0
12718,4,2,182.85,1,0,1,0,1,2,0
12719,5,4,374.5,1,0,1,0,1,1,0
12720,1,6,867.37,1,0,2,1,1,1,0
12721,7,1,32.91,0,1,0,1,0,1,0
12722,9,5,583.38,1,0,0,1,2,0,0
12723,10,3,315.22,1,1,0,0,0,0,0
12724,10,3,253.49,0,1,0,1,1,2,0
12725,11,2,181.49,0,1,1,1,1,1,0
12726,10,1,34.61,1,0,0,0,0,0,0
12727,2,3,245.99,0,1,2,1,1,0,0
12728,1,1,66.1,1,0,0,1,0,0,0
12729,9,1,40.36,1,0,2,1,0,2,0
12730,3,3,251.96,1,0,1,1,2,1,0
12731,2,1,35.21,1,0,2,1,0,0,0
12732,10,3,201.38,1,0,1,0,0,0,0
12733,1,2,155.86,1,0,0,0,1,1,0
12734,5,4,357.84,1,0,2,0,2,2,0
12735,8,4,439.25,1,1,1,0,2,0,0
12736,1,1,40.76,0,1,1,0,1,0,0
12737,1,1,62.19,1,0,0,1,1,1,0
12738,2,1,65.18,1,0,1,0,1,1,0
12739,2,4,454.55,0,1,0,0,1,2,0
12740,7,3,253.57,1,1,1,1,1,2,0
12741,2,1,29.99,1,0,0,0,1,0,0
12742,5,1,72.19,0,1,1,0,0,1,0
12743,3,3,215.61,0,1,0,0,0,1,0
12744,8,1,29.99,0,1,1,0,1,1,0
12745,5,2,118.12,1,0,0,1,1,2,0
12746,12,1,53.58,1,0,0,1,0,2,0
12747,10,3,296.0,0,1,0,0,0,2,0
12748,10,3,245.97,0,1,0,1,1,1,0
12749,2,2,155.14,1,0,1,1,1,1,0
12750,10,2,104.38,0,1,0,1,0,2,0
12751,1,7,1087.24,1,1,1,1,2,1,0
12752,8,3,268.67,1,1,2,1,1,1,0
12753,12,1,66.15,1,0,1,0,0,1,0
12754,12,4,465.21,1,0,1,1,2,1,0
12755,11,3,272.6,1,0,0,0,2,2,0
12756,6,3,204.08,0,1,1,0,1,1,0
12757,9,7,1042.17,1,1,1,1,2,2,0
12758,12,3,315.33,1,0,0,0,1,0,0
12759,1,1,76.0,1,0,2,0,0,2,0
12760,5,1,99.86,0,1,0,1,0,0,0
12761,10,2,161.43,0,1,1,1,0,0,0
12762,1,2,166.13,1,0,1,0,1,2,0
12763,1,3,287.54,0,1,0,0,1,1,0
12764,3,4,488.94,0,1,1,1,1,1,0
12765,5,3,264.71,1,1,0,0,2,2,0
12766,9,2,116.76,0,1,1,0,1,0,0
12767,2,2,161.64,0,1,0,0,1,2,0
12768,3,3,311.53,1,0,0,0,1,2,0
12769,1,1,93.0,1,0,2,0,1,1,0
12770,1,1,29.99,1,0,2,0,0,0,0
12771,1,7,1594.34,1,1,0,1,0,1,0
12772,4,3,263.72,0,1,0,0,1,2,0
12773,2,7,1011.05,1,1,1,1,2,1,0
12774,3,2,126.01,1,0,0,0,1,2,0
12775,4,2,113.95,0,1,1,1,1,2,0
12776,5,2,126.71,1,0,0,0,1,0,0
12777,3,1,45.67,0,1,0,0,0,1,0
12778,9,1,29.99,1,0,2,0,1,1,0
12779,4,1,29.99,1,0,2,0,1,0,0
12780,11,2,130.44,0,1,1,0,1,0,0
12781,1,5,621.23,1,1,1,1,1,1,0
12782,3,2,168.4,1,0,1,0,0,2,0
12783,9,2,173.35,1,0,0,1,1,2,0
12784,1,1,29.99,0,1,0,1,1,2,0
12785,1,5,744.74,1,1,0,1,1,0,0
12786,1,7,1192.97,0,1,0,1,0,0,0
12787,6,1,50.49,1,0,1,1,0,0,0
12788,10,1,66.92,1,0,1,0,1,0,0
12789,2,7,1382.06,1,0,1,1,2,1,0
12790,11,1,80.89,0,1,2,0,1,1,0
12791,1,4,499.59,1,0,1,0,1,0,0
12792,9,1,75.93,0,1,0,0,1,0,0
12793,7,2,116.81,1,0,1,0,0,1,0
12794,6,1,92.88,0,1,2,1,0,1,0
12795,10,1,59.78,0,1,2,1,1,1,0
12796,3,6,838.59,1,0,0,1,2,0,0
12797,4,5,655.27,1,1,0,1,0,0,0
12798,3,3,263.14,1,1,2,0,0,1,0
12799,4,4,471.5,0,1,2,0,0,0,0
12800,4,1,38.18,1,0,0,0,0,1,0
12801,1,3,205.73,1,1,1,1,2,2,0
12802,6,2,101.76,1,0,1,0,1,1,0
12803,11,1,29.99,0,1,1,0,1,1,0
12804,1,2,131.49,1,0,1,1,0,1,0
12805,3,6,794.43,1,0,0,1,0,2,0
12806,9,1,37.21,1,0,0,1,0,1,0
12807,11,1,29.99,1,0,1,0,1,0,0
12808,1,3,224.87,1,0,2,0,0,1,0
12809,2,3,278.96,0,1,0,1,2,1,0
12810,11,1,43.39,1,0,1,0,0,0,0
12811,9,2,112.56,0,1,1,0,1,0,0
12812,3,3,304.75,1,0,1,0,1,0,0
12813,10,3,298.65,1,0,1,0,0,2,0
12814,6,1,34.8,1,0,0,1,1,1,0
12815,7,4,383.79,0,1,0,0,0,0,0
12816,9,1,29.99,0,1,1,0,0,1,0
12817,10,2,146.79,1,0,2,1,1,2,0
12818,6,4,493.7,0,1,0,0,2,2,0
12819,7,6,854.29,1,1,1,1,0,1,0
12820,2,6,807.0,1,0,1,1,0,1,0
12821,12,1,84.7,0,1,0,0,1,1,0
12822,9,3,215.03,1,0,1,0,0,0,0
12823,5,4,429.66,0,1,2,0,2,1,1
12824,4,4,499.49,1,1,1,0,0,0,0
12825,2,4,416.4,0,1,1,1,2,0,0
12826,1,1,29.99,1,0,0,0,0,2,0
12827,8,1,93.91,1,0,0,1,0,0,0
12828,1,3,284.71,0,1,1,0,1,1,0
12829,9,1,35.77,0,1,1,0,0,0,0
12830,1,3,222.81,1,0,2,0,1,0,0
12831,10,2,109.07,1,0,0,0,0,1,0
12832,2,2,122.01,0,1,0,1,0,1,0
12833,10,1,29.99,0,1,2,1,1,2,0
12834,1,5,525.73,1,1,1,1,1,2,0
12835,9,3,320.79,1,1,0,0,0,1,0
12836,3,1,89.69,1,0,2,1,0,0,0
12837,6,3,204.37,1,1,0,0,1,2,0
12838,10,2,134.33,1,0,2,0,0,0,0
12839,1,5,650.41,1,0,2,1,2,2,0
12840,10,1,61.57,0,1,0,0,1,1,0
12841,7,2,127.43,1,0,2,1,0,1,0
12842,4,4,451.34,0,1,0,1,2,1,0
12843,2,7,1250.74,1,0,2,1,1,0,0
12844,10,1,47.85,0,1,0,1,1,2,0
12845,1,6,837.03,1,1,1,1,0,0,0
12846,12,3,300.54,1,1,0,1,2,1,0
12847,10,1,98.81,1,0,0,0,1,2,0
12848,3,1,29.99,0,1,0,1,0,1,0
12849,7,4,403.47,0,1,1,1,2,0,1
12850,1,5,653.78,0,1,0,1,2,1,0
12851,8,4,380.59,1,0,2,0,0,0,0
12852,12,1,94.75,0,1,0,1,1,2,1
12853,10,1,29.99,1,0,0,0,0,1,0
12854,3,2,145.73,1,0,1,1,0,1,0
12855,10,2,158.52,0,1,1,1,0,1,0
12856,10,2,114.3,1,0,1,0,1,1,0
12857,3,1,94.22,1,0,0,0,1,2,0
12858,1,1,52.99,1,0,0,1,0,2,0
12859,6,1,29.99,0,1,1,0,0,0,0
12860,2,4,466.03,1,1,1,0,2,2,0
12861,6,1,60.29,0,1,0,1,0,2,0
12862,11,3,211.99,1,1,1,0,0,1,0
12863,6,1,29.99,1,0,2,0,1,0,0
12864,2,1,98.66,0,1,0,1,1,2,0
12865,4,2,137.65,1,0,2,1,0,2,0
12866,6,5,679.73,1,1,0,1,2,1,0
12867,1,3,240.87,1,0,1,0,0,1,0
12868,10,3,334.89,1,0,0,0,2,0,0
12869,9,1,74.22,1,0,0,0,0,1,0
12870,1,1,29.99,1,0,1,0,1,2,0
12871,3,5,571.18,1,0,2,1,2,0,0
12872,9,3,290.96,1,1,1,0,1,1,0
12873,2,1,29.99,0,1,1,0,1,1,0
12874,3,3,249.2,0,1,1,1,0,0,0
12875,5,2,128.22,1,0,1,1,1,0,0
12876,2,1,87.5,0,1,1,0,0,0,0
12877,6,1,29.99,1,0,2,0,1,0,0
12878,9,2,194.02,1,0,1,1,0,2,0
12879,5,1,29.99,1,0,1,0,0,2,0
12880,8,3,260.48,1,0,1,0,0,1,0
12881,5,4,357.55,1,0,0,0,1,0,0
12882,7,1,29.99,1,0,1,1,1,2,0
12883,1,1,39.27,1,0,2,0,0,2,0
12884,7,2,151.28,0,1,0,0,1,0,0
12885,5,1,29.99,1,0,0,0,1,1,0
12886,9,1,29.99,0,1,0,1,1,0,0
12887,2,6,755.48,0,1,0,1,1,2,0
12888,10,2,184.02,0,1,0,0,0,1,0
12889,1,3,291.76,1,1,0,0,1,2,0
12890,6,1,29.99,1,0,2,0,1,2,0
12891,9,1,29.99,0,1,1,1,0,0,0
12892,1,2,124.76,1,0,0,0,1,2,0
12893,10,1,39.96,0,1,1,1,0,1,0
12894,4,2,100.51,1,0,1,0,0,1,0
12895,1,3,337.33,1,0,1,0,2,2,0
12896,4,3,345.57,1,1,0,0,1,2,0
12897,10,2,152.93,0,1,2,1,1,2,0
12898,1,5,582.1,0,1,0,1,0,1,0
12899,10,4,434.82,0,1,2,0,2,0,0
12900,12,1,49.3,1,0,0,0,1,1,0
12901,3,3,201.17,0,1,1,0,1,1,0
12902,1,4,480.84,1,0,2,0,0,1,0
12903,1,7,1495.95,1,0,1,1,1,1,0
12904,1,3,238.77,0,1,1,1,0,0,0
12905,1,5,553.41,1,0,0,1,0,2,0
12906,11,2,118.47,0,1,0,1,0,2,0
12907,2,4,353.23,1,1,1,1,0,1,0
12908,2,2,183.76,1,0,0,0,0,2,0
12909,8,3,273.2,1,0,1,0,1,2,0
12910,9,3,319.19,1,1,2,1,2,2,0
12911,5,2,122.42,0,1,1,0,0,1,0
12912,2,6,922.01,1,0,1,1,2,2,0
12913,9,2,119.04,1,0,1,0,1,1,0
12914,9,1,29.99,0,1,0,0,0,0,0
12915,10,2,116.73,0,1,1,1,0,0,0
12916,9,3,242.13,1,0,0,0,1,1,0
12917,8,3,345.2,1,0,0,0,0,1,0
12918,6,1,29.99,1,0,1,0,0,1,0
12919,3,4,434.68,0,1,0,0,1,1,0
12920,2,3,306.91,1,0,0,0,0,2,0
12921,2,5,548.18,1,0,1,1,0,0,0
12922,5,5,565.59,1,0,1,1,0,1,0
12923,1,1,29.99,1,0,1,1,1,1,0
12924,10,2,138.99,0,1,1,1,1,1,0
12925,10,3,212.17,0,1,2,0,0,2,0
12926,3,2,191.36,1,0,0,0,0,1,0
12927,1,2,115.22,1,0,0,0,1,1,0
12928,7,5,603.55,1,1,1,1,2,2,0
12929,5,2,127.59,0,1,1,1,0,2,0
12930,9,4,356.24,0,1,1,0,2,1,0
12931,6,1,87.41,1,0,1,1,1,0,0
12932,7,5,525.08,1,0,2,1,2,0,0
12933,5,1,29.99,1,0,1,0,1,0,0
12934,7,5,640.58,1,1,1,1,0,1,0
12935,11,1,30.22,1,0,0,0,1,0,0
12936,2,4,389.9,1,0,0,0,0,1,0
12937,12,1,90.61,0,1,1,0,1,1,0
12938,6,3,209.47,1,0,0,1,0,0,0
12939,6,2,103.74,1,0,2,0,1,1,0
12940,1,2,198.06,0,1,0,0,0,1,0
12941,11,1,42.67,1,0,2,0,1,2,0
12942,9,2,157.29,1,0,1,0,0,2,0
12943,1,4,387.31,1,0,0,0,0,0,0
12944,9,3,201.17,1,1,1,0,0,1,0
12945,3,2,189.24,0,1,1,0,1,1,0
12946,5,1,29.99,0,1,0,0,0,0,0
12947,12,1,29.99,0,1,2,0,1,1,0
12948,1,3,255.66,1,1,0,1,0,0,0
12949,7,2,126.72,1,0,0,0,1,1,0
12950,8,1,60.69,1,0,0,1,1,2,0
12951,2,5,606.45,1,0,1,1,1,2,0
12952,1,3,278.31,1,0,2,0,0,0,0
12953,2,4,365.52,1,1,1,1,2,2,0
12954,6,1,29.99,1,0,0,0,0,2,0
12955,4,6,799.66,1,0,1,1,2,1,0
12956,6,1,41.99,0,1,1,0,1,2,0
12957,3,6,932.73,0,1,0,1,0,1,0
12958,8,2,153.41,1,0,2,1,1,2,0
12959,2,3,253.4,0,1,1,0,2,2,0
12960,5,3,216.09,1,0,0,1,1,1,0
12961,1,3,300.82,0,1,1,0,0,0,0
12962,10,1,29.99,1,0,0,0,0,2,0
12963,8,1,76.76,0,1,0,0,0,0,0
12964,6,1,29.99,1,0,0,0,1,1,0
12965,7,4,364.6,0,1,0,0,0,0,0
12966,3,4,438.91,1,0,2,0,2,2,0
12967,10,3,299.54,1,0,0,0,1,1,0
12968,10,5,536.59,0,1,1,1,2,2,0
12969,2,1,29.99,0,1,1,1,1,0,0
12970,6,6,922.12,1,0,0,1,1,1,0
12971,8,3,230.64,1,1,0,1,0,0,0
12972,2,5,558.86,1,0,1,1,1,2,0
12973,8,1,29.99,1,0,1,0,0,2,0
12974,10,4,389.23,1,0,0,0,1,0,0
12975,1,1,91.17,0,1,2,0,0,0,0
12976,6,1,92.01,1,0,1,1,0,0,0
12977,4,2,187.01,0,1,1,0,1,1,0
12978,3,1,29.99,0,1,1,1,1,1,0
12979,9,2,152.81,1,0,0,1,0,0,0
12980,3,1,39.11,0,1,0,0,0,2,0
12981,5,2,185.45,0,1,0,0,0,2,0
12982,3,1,36.67,0,1,2,1,1,2,0
12983,1,6,960.02,1,1,2,1,0,0,0
12984,10,2,132.46,1,0,0,0,1,2,0
12985,2,1,63.79,0,1,0,1,1,1,0
12986,10,1,44.3,0,1,1,0,0,1,0
12987,4,2,140.4,1,0,1,0,0,0,0
12988,4,1,29.99,0,1,1,0,0,2,0
12989,2,2,118.7,0,1,2,0,1,2,0
12990,2,6,952.61,1,1,2,1,2,0,0
12991,1,7,1455.4,0,1,0,1,2,2,0
12992,6,3,317.78,1,0,1,0,1,1,0
12993,4,5,633.92,1,0,0,1,1,2,0
12994,4,4,444.99,1,0,0,0,1,0,0
12995,5,1,67.62,1,0,0,1,1,1,0
12996,12,2,108.63,0,1,1,1,0,1,0
12997,10,1,29.99,0,1,0,1,1,1,0
12998,1,3,313.68,0,1,1,0,0,0,0
12999,10,2,148.39,0,1,1,1,0,0,0
13000,1,3,333.59,1,1,1,1,2,0,0
13001,12,1,94.34,1,0,1,1,1,1,0
13002,2,2,132.54,1,0,0,1,1,0,0
13003,9,1,52.33,0,1,0,1,1,1,0
13004,12,4,435.12,0,1,0,1,0,0,0
13005,2,2,100.93,1,0,1,0,0,2,0
13006,3,4,373.3,0,1,1,1,1,1,0
13007,1,2,132.29,0,1,0,0,1,1,0
13008,3,1,56.46,1,0,0,1,0,2,0
13009,9,1,62.5,0,1,1,0,1,0,0
13010,2,4,493.57,1,1,0,0,2,2,0
13011,4,3,266.13,0,1,0,1,2,0,0
13012,8,2,177.29,1,0,1,0,1,0,0
13013,1,3,221.14,1,0,0,0,0,1,0
13014,4,5,563.51,1,1,1,1,1,2,0
13015,8,1,29.99,1,0,1,0,0,0,0
13016,2,6,803.46,1,1,1,1,0,2,0
13017,10,4,426.64,0,1,1,0,0,2,0
13018,5,5,507.47,1,1,1,1,0,0,0
13019,10,3,212.06,0,1,0,0,1,2,0
13020,4,4,396.68,0,1,0,0,1,0,0
13021,2,6,853.79,0,1,0,1,0,2,0
13022,12,1,61.52,0,1,0,0,1,0,0
13023,5,3,326.5,1,1,1,0,1,0,0
13024,7,2,184.41,0,1,1,0,0,2,0
13025,8,5,572.55,0,1,0,1,0,0,0
13026,2,2,145.69,1,0,0,0,0,2,0
13027,10,1,42.19,1,0,0,0,1,1,0
13028,7,2,130.49,1,0,1,1,0,1,0
13029,10,1,68.62,0,1,1,0,1,0,0
13030,10,3,313.76,0,1,1,0,1,0,0
13031,3,3,227.6,0,1,1,1,0,2,0
13032,5,7,1027.8,1,1,1,1,2,1,0
13033,8,1,33.45,1,0,0,0,1,2,0
13034,10,1,29.99,0,1,1,1,0,2,0
13035,2,6,781.39,0,1,0,1,2,1,0
13036,9,2,180.22,0,1,1,0,0,1,0
13037,10,3,309.0,1,1,0,0,0,1,0
13038,10,1,34.15,0,1,0,1,1,1,0
13039,9,2,187.99,1,0,1,0,1,2,0
13040,8,1,59.74,1,0,2,1,1,1,0
13041,3,2,179.92,1,0,0,0,1,1,0
13042,1,2,122.7,1,0,0,1,0,1,0
13043,4,3,220.7,1,1,1,0,0,0,0
13044,9,3,328.2,1,0,0,1,1,2,0
13045,1,3,271.01,1,0,0,0,1,2,0
13046,1,5,567.15,0,1,0,1,1,0,0
13047,4,3,329.1,1,0,0,1,0,1,0
13048,1,3,254.71,0,1,2,1,2,1,0
13049,5,3,287.14,1,1,2,1,0,1,0
13050,6,4,414.08,1,1,1,0,0,1,0
13051,1,2,120.91,0,1,0,0,0,1,0
13052,2,5,530.43,0,1,2,1,2,0,0
13053,1,7,1252.94,1,1,2,1,2,0,0
13054,4,2,142.67,0,1,1,0,1,0,0
13055,1,2,109.6,0,1,2,0,0,2,0
13056,5,1,96.61,0,1,1,1,0,1,0
13057,8,5,723.86,0,1,1,1,0,2,0
13058,6,2,174.38,1,0,1,0,0,0,0
13059,2,3,286.78,0,1,1,0,1,0,0
13060,1,2,183.35,0,1,1,0,0,0,0
13061,10,1,51.47,0,1,0,1,1,2,0
13062,10,2,108.15,0,1,2,0,1,2,0
13063,10,2,167.85,0,1,1,0,0,1,0
13064,8,3,212.75,1,0,1,1,1,1,0
13065,6,1,46.71,1,0,0,1,1,0,0
13066,3,2,118.84,1,0,1,0,0,2,0
13067,12,1,52.21,1,0,1,1,1,0,0
13068,2,3,285.27,1,0,1,0,1,1,0
13069,1,2,170.24,1,0,1,0,1,0,0
13070,3,3,261.89,0,1,1,1,2,2,0
13071,4,1,81.31,0,1,2,1,1,1,0
13072,9,1,34.97,0,1,1,1,0,0,0
13073,4,2,131.33,0,1,0,1,0,1,0
13074,4,2,186.1,1,0,1,1,1,0,0
13075,11,1,43.71,0,1,1,0,1,2,0
13076,10,1,32.16,1,0,0,0,1,0,0
13077,11,1,29.99,0,1,1,0,1,2,0
13078,12,2,112.24,1,0,1,1,1,0,0
13079,12,1,29.99,0,1,0,0,1,2,0
13080,10,3,213.88,0,1,1,1,1,2,0
13081,9,1,66.61,0,1,0,1,0,1,0
13082,3,2,104.63,0,1,1,1,0,1,0
13083,12,3,226.12,0,1,2,0,1,2,0
13084,12,1,89.98,0,1,0,1,1,2,0
13085,10,2,129.78,1,0,0,1,1,0,0
13086,4,1,29.99,0,1,0,0,0,1,0
13087,9,3,225.54,1,1,1,0,1,0,0
13088,1,1,29.99,1,0,1,0,1,1,0
13089,5,2,130.94,0,1,0,0,1,1,0
13090,8,1,29.99,1,0,1,1,0,2,0
13091,3,1,29.99,0,1,1,0,0,2,0
13092,1,5,622.49,1,0,2,1,0,2,0
13093,10,2,181.44,1,0,1,1,1,0,0
13094,2,1,29.99,1,0,2,1,0,2,0
13095,3,1,29.99,1,0,0,1,1,1,0
13096,4,1,30.02,0,1,1,1,0,1,0
13097,7,2,122.62,1,0,1,1,1,2,0
13098,7,3,206.74,1,0,1,0,0,1,0
13099,6,2,104.03,1,0,0,1,0,2,0
13100,5,2,163.39,1,0,0,0,0,2,0
13101,2,4,420.4,1,1,2,0,1,2,0
13102,9,1,83.3,0,1,0,1,1,1,0
13103,9,1,98.04,0,1,1,0,0,0,0
13104,12,2,169.64,1,0,1,0,0,2,0
13105,10,3,270.29,1,0,0,1,1,2,0
13106,1,1,29.99,1,0,1,1,0,0,0
13107,4,2,101.24,1,0,1,1,1,1,0
13108,6,1,79.87,1,0,0,1,1,0,0
13109,9,1,67.11,1,0,1,1,1,1,0
13110,1,5,571.57,0,1,0,1,1,2,0
13111,4,2,126.96,0,1,2,1,1,0,0
13112,2,3,231.81,1,1,1,0,0,1,0
13113,1,1,29.99,1,0,1,0,0,1,0
13114,4,2,193.99,0,1,0,0,0,1,0
13115,2,5,565.33,0,1,0,1,1,0,0
13116,1,2,179.31,1,0,1,1,1,2,0
13117,1,3,301.67,0,1,1,0,1,0,0
13118,10,1,36.29,0,1,0,0,0,0,0
13119,9,1,89.94,0,1,0,0,0,0,0
13120,10,3,285.41,0,1,1,0,1,1,0
13121,3,5,719.56,1,0,0,1,2,0,0
13122,1,1,29.99,1,0,1,1,1,1,0
13123,2,3,308.39,1,0,1,0,1,2,0
13124,3,3,210.42,1,0,0,0,0,0,0
13125,2,5,548.41,1,0,2,1,1,1,0
13126,1,3,303.34,1,1,0,0,0,1,0
13127,7,1,29.99,1,0,0,1,0,0,0
13128,12,1,29.99,0,1,0,1,1,2,0
13129,3,5,533.35,0,1,0,1,2,2,0
13130,1,4,490.83,1,1,2,1,0,1,0
13131,10,1,61.49,1,0,1,1,0,0,0
13132,11,1,84.66,0,1,0,1,1,0,0
13133,10,1,29.99,0,1,1,1,0,1,0
13134,9,5,535.81,1,1,1,1,2,2,0
13135,6,3,226.8,1,0,1,1,1,1,0
13136,2,1,31.99,0,1,1,0,0,0,0
13137,2,1,29.99,1,0,0,1,1,1,0
13138,4,2,151.78,0,1,1,0,1,0,0
13139,9,2,126.48,1,0,0,0,1,0,0
13140,4,2,145.71,1,0,1,0,1,0,0
13141,5,2,125.53,1,0,0,0,0,1,0
13142,5,2,168.17,1,0,1,1,0,2,0
13143,6,5,553.47,0,1,0,1,0,1,0
13144,9,2,163.08,0,1,1,0,1,0,0
13145,5,5,513.98,1,1,0,1,2,0,0
13146,7,1,29.99,0,1,1,0,1,1,0
13147,2,3,206.3,0,1,1,0,2,2,0
13148,2,5,534.0,1,0,2,1,2,2,0
13149,1,5,508.43,0,1,0,1,2,1,0
13150,6,3,237.22,1,1,1,1,0,0,0
13151,3,1,29.99,1,0,1,0,0,2,0
13152,1,1,80.9,1,0,1,1,1,2,0
13153,10,1,90.78,1,0,2,1,0,1,0
13154,6,4,352.63,1,0,1,0,2,2,0
13155,7,3,257.63,0,1,0,1,2,1,0
13156,1,6,777.4,1,1,0,1,0,2,0
13157,1,2,103.79,1,0,1,0,1,1,0
13158,11,1,29.99,0,1,1,1,1,2,0
13159,3,3,244.93,1,0,2,0,1,2,0
13160,8,2,123.34,1,0,1,0,0,0,0
13161,11,1,29.99,1,0,0,1,0,2,0
13162,2,1,82.06,0,1,1,0,0,1,0
13163,1,4,395.18,1,0,1,0,1,0,0
13164,4,1,29.99,0,1,0,1,0,0,0
13165,7,1,63.93,1,0,0,0,0,0,0
13166,4,1,29.99,1,0,1,0,1,0,0
13167,4,1,58.15,1,0,0,0,1,1,0
13168,1,3,342.99,0,1,1,1,1,0,0
13169,6,1,29.99,0,1,1,1,1,2,0
13170,3,1,50.47,1,0,2,1,1,1,0
13171,2,4,492.86,0,1,1,0,2,1,0
13172,7,1,32.83,1,0,0,0,1,2,0
13173,10,3,210.59,1,0,0,1,1,0,0
13174,1,1,49.83,1,0,1,0,0,1,0
13175,10,2,173.27,0,1,2,0,0,2,0
