id,recency,history_segment,history,mens,womens,region,newbie,channel
36953,10,2,139.94,0,1,1,1,0
36954,1,3,242.7,1,0,1,0,2
36955,1,2,144.36,0,1,1,1,1
36956,4,2,122.87,0,1,0,0,1
36957,1,1,47.21,0,1,1,1,1
36958,6,5,568.88,1,1,2,1,1
36959,10,3,258.73,1,0,1,1,1
36960,4,2,183.95,1,0,0,0,0
36961,5,3,244.34,0,1,0,1,0
36962,1,6,786.93,1,0,1,1,2
36963,4,5,668.82,1,0,1,1,1
36964,7,3,245.23,1,1,0,0,1
36965,2,7,1013.3,1,1,1,1,2
36966,4,1,29.99,0,1,1,1,0
36967,4,3,338.46,1,0,0,0,1
36968,3,2,179.33,0,1,1,0,0
36969,4,2,162.04,1,0,1,0,1
36970,1,5,518.32,1,1,2,1,2
36971,1,3,324.77,1,0,1,0,2
36972,4,4,419.16,0,1,2,0,1
36973,11,3,244.99,1,1,2,0,0
36974,5,1,29.99,1,0,0,1,0
36975,1,1,51.85,0,1,0,1,0
36976,9,3,206.41,1,0,0,0,0
36977,1,2,109.31,1,0,0,1,0
36978,5,1,53.23,0,1,0,0,1
36979,2,2,116.88,1,0,1,0,1
36980,1,5,522.42,1,0,2,1,2
36981,4,1,37.6,0,1,1,1,0
36982,11,1,29.99,0,1,0,0,1
36983,9,2,162.44,1,0,0,0,0
36984,11,1,39.49,0,1,1,0,0
36985,9,1,29.99,1,0,0,1,0
36986,2,3,200.98,0,1,2,0,1
36987,5,3,319.94,0,1,1,0,2
36988,6,1,68.35,0,1,1,0,0
36989,8,2,138.25,0,1,2,1,1
36990,4,1,29.99,1,0,2,0,0
36991,10,3,206.27,0,1,1,1,1
36992,2,3,347.82,1,1,0,0,1
36993,1,2,108.18,1,0,0,0,1
36994,10,1,93.37,0,1,0,0,1
36995,3,2,186.87,1,0,1,0,0
36996,11,2,195.84,0,1,0,0,1
36997,2,2,126.85,1,0,1,0,0
36998,4,2,178.01,1,0,2,0,0
36999,6,3,231.56,1,0,0,0,0
37000,4,2,100.0,1,0,1,1,0
37001,1,7,1033.92,1,1,1,1,0
37002,6,3,345.2,1,1,1,0,1
37003,11,2,180.64,1,0,1,1,1
37004,3,2,112.21,1,0,0,1,1
37005,9,1,29.99,0,1,2,0,1
37006,3,2,197.51,0,1,1,1,0
37007,1,3,276.21,1,0,1,0,1
37008,7,1,95.99,0,1,1,1,0
37009,10,2,180.76,0,1,0,0,0
37010,7,1,72.95,0,1,1,0,0
37011,2,3,224.37,1,0,1,0,0
37012,10,1,56.73,0,1,1,0,1
37013,1,5,580.25,1,0,0,1,0
37014,5,6,869.51,1,1,1,1,2
37015,4,3,247.56,0,1,1,0,0
37016,5,1,29.99,0,1,1,0,1
37017,9,3,341.22,1,0,0,0,1
37018,10,1,91.73,1,0,2,0,0
37019,5,3,332.69,1,0,2,0,2
37020,11,1,82.13,0,1,0,1,1
37021,7,2,167.92,0,1,1,0,1
37022,7,6,929.75,1,1,0,1,1
37023,4,2,150.55,0,1,2,1,0
37024,12,2,185.54,1,0,1,1,1
37025,2,1,98.46,0,1,1,1,1
37026,11,4,355.8,1,0,0,1,0
37027,8,4,389.82,1,1,1,1,0
37028,10,1,29.99,0,1,0,0,0
37029,9,2,103.55,1,0,2,0,1
37030,9,2,120.72,1,0,2,1,0
37031,12,2,192.62,0,1,0,0,1
37032,4,3,311.63,0,1,0,0,2
37033,3,4,484.34,0,1,0,1,2
37034,9,1,73.5,0,1,0,1,0
37035,6,3,208.58,0,1,1,0,0
37036,9,2,162.14,1,0,1,0,0
37037,11,3,251.26,1,1,0,0,0
37038,5,1,62.48,1,0,0,0,1
37039,1,4,491.22,0,1,2,1,0
37040,9,5,538.66,0,1,2,1,1
37041,3,2,132.23,0,1,1,1,0
37042,7,1,61.07,1,0,1,0,1
37043,5,1,74.13,1,0,2,0,0
37044,1,1,82.46,0,1,1,0,1
37045,1,1,29.99,1,0,0,1,0
37046,3,1,29.99,0,1,2,0,1
37047,7,4,359.13,1,1,0,0,1
37048,9,3,272.99,1,1,0,1,1
37049,10,3,241.58,1,0,0,1,1
37050,5,2,166.91,0,1,1,0,1
37051,9,1,60.65,0,1,1,0,0
37052,1,2,198.03,0,1,1,0,0
37053,3,1,76.29,0,1,0,1,0
37054,1,5,665.11,0,1,1,1,0
37055,4,3,282.48,0,1,1,1,1
37056,3,5,695.87,1,0,0,1,1
37057,4,1,53.3,1,0,2,0,0
37058,8,3,236.69,1,0,2,0,0
37059,2,1,29.99,0,1,1,0,1
37060,2,2,185.04,1,0,1,1,0
37061,6,4,390.25,1,1,1,0,0
37062,1,1,85.94,1,0,0,1,1
37063,10,3,234.91,1,0,0,0,1
37064,3,7,1091.72,0,1,0,1,1
37065,1,4,418.74,1,0,1,0,0
37066,10,2,189.61,0,1,2,0,1
37067,4,3,279.59,1,1,0,1,1
37068,9,5,639.11,0,1,1,1,2
37069,8,3,294.12,0,1,1,0,1
37070,10,1,29.99,1,0,2,0,1
37071,9,2,171.17,0,1,0,0,0
37072,3,2,109.06,1,0,0,1,1
37073,12,3,215.64,0,1,0,0,2
37074,4,1,52.52,0,1,0,0,0
37075,4,1,53.81,0,1,1,1,1
37076,2,3,213.88,1,0,1,1,0
37077,5,1,59.92,1,0,1,1,0
37078,6,3,271.03,0,1,1,0,2
37079,10,5,581.4,1,0,0,1,1
37080,9,2,163.17,1,0,0,0,0
37081,2,6,809.31,1,1,1,1,2
37082,10,2,163.1,0,1,0,0,1
37083,1,3,307.3,0,1,1,1,0
37084,11,1,29.99,1,0,1,0,0
37085,3,3,329.81,0,1,1,0,2
37086,1,2,101.05,1,0,0,0,0
37087,6,3,240.67,1,1,1,0,1
37088,9,3,215.07,0,1,0,0,1
37089,10,1,81.2,1,0,1,1,1
37090,10,3,268.69,1,0,1,1,2
37091,1,3,254.11,1,0,1,0,1
37092,7,1,64.37,0,1,2,1,1
37093,10,1,61.26,0,1,0,1,1
37094,10,2,175.08,1,0,2,0,0
37095,2,7,1383.19,0,1,1,1,0
37096,6,1,64.19,1,0,1,0,0
37097,2,1,29.99,1,0,0,1,1
37098,12,1,29.99,1,0,1,0,0
37099,3,6,783.84,1,1,0,1,2
37100,9,5,544.27,0,1,0,1,1
37101,1,5,604.01,1,0,0,1,1
37102,11,2,166.75,0,1,1,1,1
37103,3,2,182.43,0,1,2,0,0
37104,4,5,533.79,0,1,1,1,2
37105,3,4,364.23,1,0,0,0,2
37106,10,3,349.34,0,1,1,0,1
37107,4,2,192.19,1,0,1,1,0
37108,10,1,51.5,0,1,1,0,0
37109,6,3,264.26,1,0,0,1,0
37110,1,5,522.22,1,1,1,1,0
37111,2,1,29.99,0,1,1,1,0
37112,3,1,93.22,0,1,0,0,1
37113,3,3,263.29,1,1,1,0,1
37114,5,2,135.64,1,0,0,0,0
37115,9,1,74.0,0,1,1,0,1
37116,1,2,117.44,0,1,1,1,0
37117,1,5,612.82,1,1,1,1,0
37118,7,1,48.63,1,0,2,0,1
37119,1,1,56.65,0,1,0,1,0
37120,6,1,81.53,0,1,2,1,0
37121,2,3,295.75,1,0,0,1,0
37122,7,4,468.09,0,1,1,0,0
37123,6,1,34.57,0,1,1,0,0
37124,8,5,591.86,1,0,2,1,2
37125,2,4,421.51,1,0,0,0,2
37126,1,1,77.35,1,0,1,0,0
37127,10,1,29.99,1,0,1,1,1
37128,11,2,126.37,1,0,0,1,1
37129,2,2,188.65,1,0,0,0,0
37130,1,1,29.99,0,1,0,1,1
37131,2,1,29.99,0,1,0,0,0
37132,2,1,29.99,0,1,1,1,1
37133,6,3,206.74,0,1,1,1,2
37134,6,2,125.57,0,1,0,1,1
37135,6,1,60.51,0,1,1,1,1
37136,3,1,29.99,1,0,1,0,1
37137,5,5,557.79,1,0,1,1,2
37138,3,6,774.22,0,1,2,1,1
37139,10,1,29.99,1,0,1,0,0
37140,10,1,29.99,0,1,0,0,1
37141,9,1,31.46,0,1,0,1,0
37142,10,1,29.99,1,0,0,1,0
37143,5,3,212.16,1,0,0,0,1
37144,4,5,608.78,1,0,0,1,1
37145,2,2,172.73,0,1,0,1,1
37146,8,3,213.33,0,1,1,0,1
37147,11,1,83.26,0,1,0,0,0
37148,10,3,223.72,1,1,0,0,0
37149,4,6,815.94,0,1,1,1,0
37150,9,1,88.34,1,0,1,0,1
37151,5,3,341.27,0,1,0,0,0
37152,2,6,936.03,1,1,0,1,2
37153,8,1,47.91,1,0,1,0,0
37154,5,1,29.99,1,0,1,1,0
37155,10,3,217.73,0,1,1,0,2
37156,1,3,342.32,1,0,0,1,0
37157,5,2,150.38,1,0,0,1,0
37158,5,1,98.16,0,1,1,1,1
37159,1,4,362.93,1,0,1,1,2
37160,2,4,406.09,0,1,2,0,0
37161,2,4,356.6,1,0,2,0,0
37162,1,1,56.4,0,1,1,0,0
37163,11,2,181.31,0,1,0,1,0
37164,11,6,826.82,0,1,0,1,2
37165,2,4,432.57,0,1,0,0,1
37166,10,2,164.39,0,1,0,0,1
37167,10,1,52.6,0,1,2,1,1
37168,10,3,339.64,0,1,1,1,0
37169,8,4,407.24,0,1,0,0,2
37170,4,1,29.99,0,1,2,1,1
37171,10,2,158.09,0,1,1,0,1
37172,12,1,96.47,1,0,1,1,0
37173,12,1,29.99,0,1,1,1,0
37174,3,5,528.45,1,0,0,1,0
37175,2,2,165.29,0,1,1,0,1
37176,9,4,385.43,1,0,1,0,1
37177,4,2,159.73,1,0,0,1,1
37178,1,1,29.99,1,0,2,0,1
37179,6,1,84.46,0,1,1,1,0
37180,10,2,111.58,0,1,1,1,1
37181,1,6,904.58,0,1,1,1,1
37182,2,7,1099.5,1,1,1,1,2
37183,8,2,130.71,0,1,0,0,1
37184,1,5,612.55,0,1,0,1,2
37185,10,1,62.77,1,0,1,1,1
37186,1,5,580.44,1,0,2,1,0
37187,3,3,326.59,1,0,2,0,1
37188,4,5,644.25,1,1,1,1,2
37189,6,1,29.99,1,0,1,0,0
37190,10,1,29.99,0,1,1,1,1
37191,2,3,232.87,0,1,0,0,1
37192,2,1,29.99,0,1,0,0,0
37193,11,1,29.99,1,0,1,1,0
37194,6,4,355.61,1,0,0,0,2
37195,6,3,255.32,1,0,0,0,1
37196,4,2,133.88,0,1,2,1,1
37197,6,3,216.73,0,1,1,1,1
37198,3,1,29.99,0,1,0,1,1
37199,6,1,53.96,0,1,2,1,0
37200,8,1,45.03,0,1,1,0,0
37201,10,3,264.25,0,1,0,1,1
37202,7,1,29.99,0,1,1,1,1
37203,10,1,43.89,0,1,0,1,1
37204,11,2,170.48,0,1,1,1,1
37205,10,3,255.36,1,0,0,0,1
37206,10,2,178.34,0,1,0,1,1
37207,4,5,514.16,1,0,2,1,2
37208,11,1,80.46,0,1,1,1,1
37209,8,1,52.83,0,1,0,0,1
37210,10,3,249.3,0,1,1,1,0
37211,9,5,619.02,1,0,1,1,0
37212,9,2,102.52,1,0,1,1,0
37213,5,1,67.38,0,1,1,1,0
37214,4,6,756.18,1,1,0,1,1
37215,1,4,449.14,1,0,2,0,1
37216,8,1,29.99,1,0,1,1,1
37217,10,2,124.56,0,1,0,0,0
37218,4,1,29.99,0,1,0,1,1
37219,10,1,33.81,1,0,0,1,1
37220,8,1,29.99,1,0,0,1,1
37221,1,1,29.99,0,1,0,0,0
37222,4,1,89.21,1,0,2,1,0
37223,11,2,163.34,1,0,1,1,1
37224,6,4,368.54,1,0,0,1,2
37225,1,4,397.84,1,0,2,0,1
37226,1,1,79.7,0,1,1,1,0
37227,2,3,295.87,0,1,1,1,1
37228,10,5,577.62,0,1,1,1,1
37229,2,3,341.29,1,0,1,0,1
37230,9,1,29.99,0,1,1,0,1
37231,4,2,186.36,0,1,1,1,1
37232,4,4,463.17,1,1,1,0,1
37233,1,5,597.7,1,1,0,1,2
37234,7,3,228.59,1,0,0,1,1
37235,1,5,524.37,0,1,1,1,2
37236,9,1,36.96,0,1,1,0,1
37237,2,4,446.6,1,1,1,0,0
37238,9,4,393.59,0,1,0,0,0
37239,1,4,351.3,0,1,0,0,1
37240,2,1,77.1,1,0,1,1,1
37241,6,2,116.17,1,0,2,0,1
37242,11,2,100.96,0,1,0,1,1
37243,7,4,415.21,1,0,1,1,0
37244,2,1,93.57,0,1,1,1,0
37245,11,1,67.36,1,0,2,1,0
37246,2,1,29.99,1,0,2,1,1
37247,11,1,29.99,0,1,1,1,1
37248,2,7,1725.87,0,1,0,1,1
37249,7,1,29.99,0,1,1,0,0
37250,3,4,378.65,0,1,1,1,2
37251,11,1,29.99,1,0,0,1,1
37252,1,4,452.76,1,0,0,0,1
37253,10,1,39.31,1,0,0,0,0
37254,1,1,29.99,1,0,2,1,1
37255,6,2,154.05,1,0,1,0,1
37256,7,2,102.66,0,1,2,1,0
37257,1,7,1542.24,1,0,1,1,2
37258,10,1,59.0,0,1,1,0,1
37259,9,4,374.59,1,0,1,0,1
37260,9,3,265.36,1,1,1,0,0
37261,9,1,51.58,1,0,1,0,0
37262,10,3,223.04,0,1,2,1,2
37263,9,1,82.06,0,1,1,0,1
37264,5,2,192.0,0,1,1,1,0
37265,9,3,330.83,1,0,0,0,0
37266,2,7,1401.43,1,1,1,1,0
37267,4,1,62.68,1,0,1,0,1
37268,7,2,108.07,0,1,0,1,1
37269,2,5,509.09,1,1,1,1,2
37270,3,5,679.29,1,0,1,1,1
37271,2,1,29.99,1,0,0,0,1
37272,3,2,167.35,0,1,1,0,1
37273,2,1,29.99,1,0,0,1,0
37274,11,1,29.99,1,0,0,1,1
37275,1,3,291.6,1,0,0,0,2
37276,3,3,325.55,1,1,1,1,2
37277,4,1,29.99,0,1,0,0,0
37278,9,4,417.53,1,1,0,0,1
37279,4,2,103.78,0,1,1,1,0
37280,6,3,308.42,0,1,1,0,0
37281,1,1,29.99,0,1,1,1,0
37282,2,7,1063.41,1,0,1,1,1
37283,10,1,87.5,1,0,1,0,0
37284,3,1,61.86,1,0,1,0,1
37285,8,1,50.2,1,0,0,0,1
37286,7,2,153.16,0,1,0,0,0
37287,2,3,266.03,0,1,1,0,2
37288,1,6,881.24,0,1,1,1,2
37289,4,5,746.26,1,0,1,1,1
37290,7,3,308.79,0,1,1,1,1
37291,4,1,43.59,1,0,0,1,1
37292,4,1,70.18,0,1,1,1,0
37293,9,3,289.27,0,1,0,0,0
37294,10,2,187.56,1,0,2,0,1
37295,3,7,1357.3,0,1,1,1,0
37296,3,3,277.18,0,1,0,1,0
37297,5,1,74.74,1,0,0,0,1
37298,10,2,192.54,1,0,1,0,0
37299,11,1,54.1,0,1,0,1,1
37300,2,1,39.74,0,1,0,0,0
37301,3,5,585.36,1,1,1,1,2
37302,6,1,45.35,1,0,1,0,1
37303,4,2,140.79,0,1,1,0,1
37304,10,1,62.06,0,1,0,0,1
37305,2,1,48.46,0,1,0,0,0
37306,10,1,29.99,0,1,1,1,1
37307,2,2,198.97,0,1,2,1,1
37308,8,1,59.1,0,1,0,1,0
37309,1,2,101.67,1,0,1,1,1
37310,4,1,29.99,1,0,1,0,1
37311,11,3,344.4,0,1,1,0,0
37312,7,3,204.17,1,1,1,0,0
37313,7,1,29.99,1,0,0,0,0
37314,9,3,312.99,0,1,1,1,2
37315,2,3,312.37,1,0,2,0,0
37316,8,1,29.99,1,0,1,0,1
37317,10,3,289.49,1,0,0,0,1
37318,11,2,146.25,1,0,1,0,1
37319,10,1,46.55,0,1,0,1,0
37320,8,4,392.97,1,0,0,0,1
37321,5,2,105.55,0,1,2,1,0
37322,10,1,70.34,1,0,2,0,0
37323,4,1,30.08,0,1,1,0,1
37324,11,3,327.72,0,1,0,0,0
37325,1,1,72.74,0,1,2,0,1
37326,2,1,29.99,1,0,2,0,1
37327,1,3,251.7,0,1,1,1,1
37328,7,1,29.99,1,0,1,0,1
37329,12,1,71.14,0,1,0,0,1
37330,1,5,546.15,0,1,1,1,2
37331,8,3,209.26,0,1,1,1,1
37332,1,7,1429.97,0,1,1,1,0
37333,1,3,207.89,0,1,0,0,1
37334,6,1,29.99,1,0,1,0,1
37335,2,5,534.1,0,1,0,1,2
37336,6,1,29.99,0,1,1,0,0
37337,11,1,81.54,1,0,0,0,1
37338,7,2,103.67,0,1,2,0,1
37339,3,2,170.58,0,1,1,0,1
37340,10,1,30.17,1,0,2,0,0
37341,3,3,331.65,1,0,1,0,1
37342,5,3,217.36,1,1,0,1,2
37343,4,1,30.21,1,0,0,0,1
37344,1,1,71.38,1,0,1,1,0
37345,10,1,49.42,1,0,2,0,0
37346,9,2,122.1,1,0,0,0,0
37347,11,1,37.62,0,1,0,1,1
37348,3,2,117.02,1,0,0,1,1
37349,5,5,585.74,1,0,0,1,0
37350,4,2,177.12,0,1,0,0,1
37351,6,1,58.39,0,1,0,1,1
37352,8,3,278.2,1,1,1,0,1
37353,1,1,29.99,0,1,2,0,1
37354,3,3,233.63,1,0,0,0,2
37355,2,4,386.61,1,0,0,0,0
37356,12,2,151.66,0,1,0,0,1
37357,1,1,60.56,0,1,1,0,0
37358,10,5,670.13,1,1,0,1,2
37359,2,3,311.33,1,1,1,0,0
37360,1,6,927.04,1,0,0,1,2
37361,1,5,541.08,1,1,1,1,0
37362,6,2,177.12,0,1,1,0,0
37363,5,4,400.06,0,1,0,0,1
37364,10,5,654.43,0,1,1,1,2
37365,4,4,464.93,1,0,1,1,2
37366,5,2,111.47,1,0,1,1,0
37367,8,3,225.5,1,0,2,0,2
37368,12,1,47.65,1,0,1,0,0
37369,5,1,29.99,0,1,0,0,1
37370,7,5,642.45,1,1,0,1,2
37371,1,6,813.31,1,0,1,1,1
37372,2,4,398.0,1,0,2,0,1
37373,7,1,63.99,1,0,1,0,1
37374,8,1,47.4,0,1,1,0,0
37375,6,2,125.96,0,1,2,0,1
37376,9,5,557.71,1,1,0,1,1
37377,1,1,35.66,1,0,1,0,1
37378,12,1,59.26,0,1,2,0,1
37379,9,3,216.11,1,0,1,0,0
37380,1,4,459.3,1,0,1,0,2
37381,6,1,42.92,1,0,1,0,1
37382,5,2,140.58,0,1,1,0,0
37383,3,3,216.08,0,1,0,0,1
37384,10,2,191.87,1,0,1,0,0
37385,12,2,178.4,0,1,2,0,1
37386,4,5,602.29,0,1,1,1,0
37387,6,2,196.97,1,0,1,1,0
37388,4,3,309.3,1,0,0,1,0
37389,10,1,29.99,1,0,1,1,0
37390,6,2,120.89,0,1,1,0,1
37391,7,3,211.81,1,1,2,0,0
37392,9,3,345.21,1,0,0,0,2
37393,9,3,226.29,0,1,0,0,1
37394,3,2,159.1,1,0,1,0,0
37395,9,1,31.66,1,0,0,0,0
37396,2,2,125.99,0,1,0,0,0
37397,6,2,136.63,1,0,0,1,0
37398,12,1,29.99,0,1,0,0,0
37399,4,1,88.27,0,1,1,0,1
37400,3,7,1439.68,0,1,2,1,2
37401,2,4,432.83,0,1,0,0,1
37402,3,1,29.99,0,1,2,1,1
37403,10,1,29.99,0,1,0,1,1
37404,7,2,111.8,0,1,0,1,0
37405,2,2,174.94,0,1,1,0,0
37406,12,2,142.16,1,0,0,1,1
37407,7,2,118.62,0,1,0,1,0
37408,6,2,173.95,0,1,1,1,1
37409,7,1,33.84,0,1,2,0,1
37410,8,1,29.99,1,0,0,0,1
37411,7,3,241.37,0,1,2,0,0
37412,10,2,188.48,0,1,0,1,1
37413,10,2,186.87,1,0,0,0,1
37414,2,5,555.76,1,1,0,1,2
37415,6,1,42.71,0,1,0,1,1
37416,1,1,33.46,1,0,2,0,1
37417,10,6,921.68,0,1,1,1,2
37418,2,1,29.99,1,0,1,0,1
37419,2,5,554.06,1,0,1,1,1
37420,12,2,145.51,0,1,1,0,0
37421,7,1,75.42,1,0,1,1,1
37422,8,5,538.58,1,0,1,1,0
37423,2,7,1039.02,0,1,1,1,2
37424,6,3,320.96,1,1,1,0,1
37425,2,3,246.61,1,0,2,0,0
37426,2,2,178.53,1,0,0,1,0
37427,6,2,143.26,1,0,1,1,0
37428,2,1,29.99,1,0,0,0,0
37429,1,2,130.77,0,1,2,1,0
37430,10,5,540.35,0,1,2,1,0
37431,1,1,29.99,1,0,2,1,1
37432,5,1,29.99,0,1,0,1,0
37433,3,1,29.99,1,0,1,0,1
37434,9,2,170.92,1,0,1,0,1
37435,1,5,722.29,1,1,1,1,0
37436,1,6,798.83,0,1,1,1,0
37437,9,1,29.99,0,1,1,1,0
37438,5,5,537.9,0,1,0,1,1
37439,1,2,105.52,0,1,1,1,0
37440,2,4,486.42,1,1,1,0,2
37441,3,3,224.75,0,1,2,0,1
37442,2,5,513.92,1,0,1,1,2
37443,1,7,1962.9,0,1,1,1,0
37444,4,1,29.99,0,1,0,0,0
37445,9,1,29.99,1,0,1,0,0
37446,1,3,288.51,1,1,0,0,1
37447,10,2,112.23,1,0,1,1,1
37448,1,3,264.8,0,1,1,1,0
37449,4,2,188.08,1,0,1,1,1
37450,5,1,56.51,0,1,0,1,0
37451,2,4,436.11,1,0,1,0,2
37452,3,1,29.99,0,1,0,1,0
37453,1,1,49.5,1,0,1,1,0
37454,10,4,452.16,1,0,1,0,2
37455,4,1,79.09,1,0,1,1,0
37456,2,3,317.71,1,0,1,0,1
37457,2,2,123.07,1,0,0,1,0
37458,8,3,298.97,1,0,0,0,1
37459,4,4,494.68,0,1,1,1,0
37460,10,3,334.1,0,1,1,0,2
37461,11,1,40.54,0,1,0,0,1
37462,2,1,69.09,0,1,1,0,0
37463,2,7,1066.23,0,1,2,1,0
37464,6,4,448.37,1,0,0,0,1
37465,6,1,29.99,1,0,1,0,0
37466,2,4,430.88,1,0,2,0,2
37467,6,3,272.5,1,0,2,1,1
37468,1,1,29.99,0,1,0,1,1
37469,9,2,193.61,0,1,1,0,0
37470,3,5,524.93,1,0,2,1,0
37471,2,1,29.99,1,0,0,0,1
37472,10,1,73.73,1,0,2,1,1
37473,10,1,29.99,0,1,0,0,0
37474,1,6,785.05,1,1,0,1,2
37475,3,1,67.15,0,1,1,0,0
37476,1,2,199.7,1,0,1,0,0
37477,1,6,878.42,0,1,1,1,0
37478,9,1,55.13,1,0,0,0,0
37479,2,1,69.28,1,0,0,0,0
37480,2,3,278.36,1,1,0,0,0
37481,12,1,91.19,1,0,1,0,0
37482,1,3,249.96,1,0,1,1,0
37483,9,3,283.25,1,0,1,0,0
37484,7,1,45.92,1,0,2,1,0
37485,2,1,91.31,1,0,0,1,0
37486,11,1,46.23,0,1,1,0,1
37487,1,1,55.35,0,1,0,1,0
37488,9,2,121.33,0,1,0,1,1
37489,3,2,119.17,1,0,1,1,1
37490,11,1,65.67,1,0,2,1,0
37491,1,6,848.51,0,1,0,1,2
37492,1,5,554.9,0,1,2,1,2
37493,3,2,152.02,1,0,0,0,1
37494,3,3,265.43,1,0,2,0,0
37495,9,4,455.37,1,1,0,1,2
37496,1,5,616.7,0,1,0,1,2
37497,4,1,43.37,1,0,0,0,0
37498,9,2,147.44,0,1,0,1,0
37499,1,2,116.45,0,1,0,1,1
37500,10,1,40.16,0,1,2,1,0
37501,7,3,254.08,0,1,1,0,0
37502,9,2,157.26,0,1,0,0,0
37503,7,3,270.81,1,0,1,1,1
37504,2,5,584.89,0,1,0,1,2
37505,10,2,101.88,1,0,2,1,0
37506,5,3,338.23,0,1,1,0,0
37507,6,1,35.88,0,1,0,1,0
37508,6,1,46.33,0,1,1,0,1
37509,10,3,346.33,1,0,1,0,2
37510,8,3,235.96,0,1,0,0,0
37511,1,4,484.81,1,1,0,0,0
37512,4,6,991.1,1,1,2,1,0
37513,10,2,145.74,1,0,2,1,1
37514,1,3,315.84,1,0,1,0,0
37515,8,1,50.67,1,0,0,0,1
37516,5,1,29.99,1,0,1,0,0
37517,1,5,628.13,1,0,1,1,1
37518,4,1,67.38,1,0,1,0,1
37519,6,3,265.27,1,0,0,0,2
37520,1,1,29.99,1,0,0,1,0
37521,1,3,201.28,0,1,1,1,0
37522,11,3,262.78,1,0,0,1,1
37523,7,1,29.99,1,0,1,0,0
37524,3,3,248.11,1,0,0,1,2
37525,2,1,29.99,0,1,1,0,1
37526,3,2,151.78,1,0,0,1,0
37527,11,6,892.86,1,1,1,1,2
37528,9,2,162.52,1,0,0,0,0
37529,6,1,29.99,1,0,0,0,1
37530,11,1,76.6,0,1,1,0,0
37531,8,1,37.94,1,0,1,0,1
37532,1,1,29.99,1,0,2,1,0
37533,9,5,662.66,1,0,1,1,2
37534,4,4,373.76,1,1,1,0,1
37535,10,1,75.83,1,0,1,1,1
37536,12,1,35.07,0,1,1,1,0
37537,1,2,114.68,1,0,2,0,0
37538,3,4,362.71,1,1,1,0,2
37539,10,1,86.17,1,0,2,0,0
37540,11,3,206.01,0,1,0,1,0
37541,7,1,31.65,0,1,1,1,1
37542,2,1,84.92,1,0,2,1,1
37543,6,2,104.18,1,0,1,1,1
37544,8,1,76.34,0,1,0,1,1
37545,1,5,628.15,1,0,1,1,0
37546,4,3,253.65,1,0,1,0,1
37547,9,1,29.99,0,1,1,0,1
37548,11,4,369.43,1,0,1,1,0
37549,8,5,564.7,1,1,2,1,1
37550,5,4,418.07,1,0,1,0,2
37551,8,3,282.26,1,0,0,0,0
37552,7,3,340.46,0,1,0,0,2
37553,1,1,54.57,1,0,0,1,1
37554,10,4,424.99,1,0,0,0,2
37555,3,2,176.92,0,1,1,1,0
37556,2,1,37.27,1,0,1,1,1
37557,6,1,88.94,0,1,0,0,1
37558,7,2,162.48,1,0,1,0,0
37559,9,2,123.39,1,0,0,0,1
37560,5,4,367.27,0,1,2,0,1
37561,12,1,29.99,1,0,0,0,0
37562,12,1,29.99,1,0,1,0,1
37563,1,2,148.48,0,1,0,0,1
37564,2,3,238.45,0,1,0,1,0
37565,3,3,283.3,0,1,2,0,1
37566,9,2,195.05,0,1,1,0,1
37567,9,2,134.41,1,0,0,0,1
37568,6,1,29.99,1,0,0,0,0
37569,10,2,145.76,0,1,2,0,0
37570,9,1,43.78,1,0,0,0,1
37571,3,1,36.35,1,0,0,0,0
37572,12,1,57.47,0,1,1,1,1
37573,5,3,208.94,1,0,0,1,0
37574,3,4,433.5,1,0,0,0,0
37575,9,2,150.87,1,0,1,1,1
37576,8,1,61.3,1,0,0,0,0
37577,2,4,431.78,0,1,2,1,2
37578,4,1,29.99,1,0,1,1,1
37579,5,5,594.87,1,0,0,1,2
37580,10,1,29.99,0,1,1,1,0
37581,8,1,29.99,1,0,1,0,0
37582,6,3,307.88,1,0,2,0,2
37583,11,1,58.99,1,0,2,0,1
37584,5,1,39.02,0,1,1,0,1
37585,10,3,294.65,0,1,0,1,1
37586,9,1,29.99,1,0,1,1,0
37587,7,1,77.64,0,1,2,1,0
37588,9,1,34.04,1,0,0,0,0
37589,1,3,301.92,0,1,1,1,2
37590,3,2,143.59,1,0,1,0,0
37591,10,2,157.33,0,1,0,1,1
37592,2,3,261.2,1,0,1,0,0
37593,5,2,162.84,1,0,0,1,0
37594,2,3,341.52,1,0,1,0,1
37595,11,2,143.69,1,0,0,1,1
37596,6,1,66.35,1,0,1,0,1
37597,10,1,76.38,0,1,0,1,0
37598,2,3,229.24,0,1,0,1,0
37599,5,3,261.6,1,0,2,0,1
37600,4,1,29.99,0,1,1,0,0
37601,2,1,29.99,0,1,1,0,0
37602,12,1,29.99,1,0,2,1,0
37603,2,4,495.8,0,1,0,0,1
37604,4,2,123.44,1,0,0,0,0
37605,9,1,36.73,0,1,1,0,1
37606,7,2,172.19,1,0,1,0,0
37607,2,3,317.76,1,1,2,0,0
37608,4,1,29.99,0,1,0,0,1
37609,2,3,286.31,0,1,1,0,0
37610,2,6,846.64,1,0,0,1,0
37611,9,4,426.2,0,1,0,0,0
37612,1,7,1367.01,1,1,1,1,0
37613,9,3,249.21,1,1,0,0,1
37614,5,1,77.0,0,1,1,0,0
37615,3,1,29.99,1,0,0,0,0
37616,8,1,29.99,0,1,0,1,0
