id,recency,history_segment,history,mens,womens,region,newbie,channel,treatment,conversion
2824,10,1,41.47,1,0,1,1,1,1,0
2825,11,3,316.04,0,1,0,0,0,0,0
2826,11,3,237.48,0,1,0,1,1,2,0
2827,3,5,627.72,1,0,1,1,0,2,0
2828,6,1,36.77,1,0,1,1,1,1,0
2829,2,5,680.43,0,1,0,1,2,2,0
2830,1,3,203.92,1,1,0,0,1,2,0
2831,7,4,422.44,1,0,1,0,0,1,0
2832,2,2,174.66,0,1,0,1,1,1,0
2833,12,3,250.55,0,1,1,1,0,2,0
2834,8,1,44.6,1,0,0,0,0,1,0
2835,1,5,535.97,1,0,1,1,1,0,0
2836,7,2,165.05,0,1,1,0,0,1,0
2837,4,5,531.85,1,1,1,1,1,0,0
2838,11,2,186.87,0,1,2,0,1,1,0
2839,2,3,333.87,1,0,1,1,2,2,0
2840,4,4,415.16,1,1,1,1,1,2,0
2841,7,6,832.37,0,1,2,1,0,2,0
2842,1,2,123.69,0,1,2,0,0,0,0
2843,9,2,168.3,1,0,2,0,0,0,0
2844,7,1,29.99,1,0,1,0,0,2,0
2845,1,6,769.36,0,1,0,1,1,0,0
2846,10,4,391.85,1,0,0,0,1,2,0
2847,11,3,267.27,0,1,1,0,2,2,0
2848,10,1,42.29,1,0,2,0,1,1,0
2849,3,2,148.1,1,0,1,1,0,2,0
2850,1,5,643.25,1,0,1,1,2,2,0
2851,1,2,137.29,0,1,0,0,1,0,0
2852,9,3,279.73,1,0,0,1,1,0,0
2853,1,6,790.76,0,1,1,1,1,1,0
2854,5,3,242.68,0,1,0,1,0,1,0
2855,8,2,194.46,0,1,1,1,1,2,0
2856,6,4,359.34,1,1,1,0,1,0,0
2857,2,1,52.79,0,1,0,1,1,1,0
2858,6,1,55.39,0,1,1,1,1,2,0
2859,8,1,67.99,1,0,2,1,0,1,0
2860,10,1,42.9,1,0,0,0,0,1,0
2861,1,7,1358.36,1,1,0,1,0,0,0
2862,4,2,174.96,1,0,0,0,1,0,0
2863,9,3,215.4,1,1,0,1,0,1,0
2864,2,2,110.58,1,0,0,1,1,1,0
2865,2,3,228.35,1,0,1,1,1,2,0
2866,6,1,87.75,0,1,0,0,0,1,0
2867,6,3,324.9,1,1,2,0,0,1,0
2868,9,4,377.43,1,0,0,0,2,2,0
2869,2,3,306.63,1,0,0,0,0,2,0
2870,10,3,238.33,0,1,1,1,1,0,0
2871,9,3,333.02,1,0,0,1,0,1,1
2872,9,3,302.62,1,0,0,0,1,1,0
2873,1,5,591.19,0,1,2,1,2,0,0
2874,10,2,150.37,1,0,1,1,0,2,0
2875,9,2,184.97,0,1,1,0,1,1,0
2876,10,4,403.62,1,0,0,0,1,0,0
2877,1,1,29.99,0,1,1,0,1,2,0
2878,7,3,242.04,0,1,1,1,1,2,0
2879,6,1,65.68,0,1,0,0,0,1,0
2880,3,6,753.52,1,1,2,1,1,0,0
2881,1,5,569.73,1,0,1,1,2,1,0
2882,6,2,163.75,0,1,1,0,0,0,0
2883,9,1,29.99,1,0,1,0,1,0,0
2884,6,4,488.96,0,1,2,0,0,1,0
2885,11,2,129.86,0,1,2,0,1,1,0
2886,6,1,48.3,1,0,0,1,0,1,0
2887,4,1,42.33,0,1,1,0,1,0,0
2888,1,4,462.27,1,1,2,0,2,1,0
2889,10,1,67.49,0,1,1,1,0,0,0
2890,2,3,268.38,0,1,1,0,0,0,0
2891,5,1,29.99,0,1,2,0,0,2,0
2892,3,6,881.84,1,1,1,1,2,0,0
2893,11,1,29.99,1,0,2,1,0,2,0
2894,1,3,274.93,1,1,0,0,2,2,0
2895,6,1,54.96,0,1,0,1,1,2,0
2896,3,2,181.8,0,1,0,1,0,1,0
2897,3,1,31.49,1,0,1,0,0,1,0
2898,11,3,207.16,1,0,1,1,2,0,0
2899,1,1,29.99,0,1,1,1,0,2,0
2900,4,1,36.19,1,0,1,0,0,0,0
2901,2,5,516.52,0,1,1,1,1,2,0
2902,8,4,365.34,0,1,2,1,0,1,0
2903,1,2,183.85,1,0,1,1,0,0,0
2904,12,2,187.56,1,0,0,0,1,1,0
2905,2,4,475.49,0,1,1,0,0,2,0
2906,9,2,161.94,1,0,2,0,0,1,0
2907,5,3,302.48,0,1,1,0,0,2,0
2908,8,2,166.23,0,1,1,1,0,2,0
2909,4,1,29.99,1,0,1,1,0,0,0
2910,4,3,264.55,1,0,1,1,2,1,0
2911,4,4,426.59,1,0,1,0,2,2,0
2912,1,1,95.13,1,0,1,0,0,1,0
2913,9,5,714.52,0,1,0,1,1,1,0
2914,3,3,299.95,1,0,0,0,0,1,0
2915,12,4,419.44,0,1,0,1,2,2,0
2916,9,1,62.24,0,1,1,1,1,0,0
2917,1,5,582.11,1,0,0,1,0,1,0
2918,2,1,29.99,0,1,1,1,1,1,0
2919,5,3,235.42,1,0,1,0,1,0,0
2920,3,3,266.08,1,0,1,0,1,2,0
2921,10,3,326.47,1,1,0,0,1,0,0
2922,10,2,134.01,0,1,0,1,1,0,0
2923,3,3,325.58,0,1,1,0,0,2,0
2924,3,1,50.17,0,1,0,0,0,2,0
2925,8,2,161.08,0,1,1,1,0,1,0
2926,10,2,130.43,1,0,1,1,0,1,0
2927,6,1,29.99,0,1,1,1,1,2,0
2928,2,1,85.62,1,0,0,1,1,1,0
2929,8,3,221.29,1,0,0,0,1,0,0
2930,10,3,269.31,1,1,0,0,2,2,0
2931,3,2,108.11,0,1,1,1,0,1,0
2932,7,3,214.73,0,1,1,0,2,0,0
2933,4,2,140.62,1,0,1,1,1,1,0
2934,2,2,143.02,0,1,1,0,1,1,0
2935,1,5,577.78,1,1,1,1,2,0,0
2936,2,1,93.78,1,0,0,1,0,2,0
2937,10,1,99.89,1,0,1,1,0,0,0
2938,5,2,186.57,0,1,0,0,1,0,0
2939,6,7,1039.2,1,1,0,1,0,2,1
2940,1,4,386.21,1,0,1,1,2,1,0
2941,9,1,29.99,1,0,0,1,0,0,0
2942,4,3,214.51,1,1,0,1,1,0,0
2943,1,4,471.09,1,0,1,0,0,1,0
2944,10,3,218.76,1,1,1,0,0,1,0
2945,8,4,375.93,1,0,1,0,2,1,0
2946,4,4,379.4,1,0,0,1,0,0,0
2947,3,3,234.8,1,0,0,0,0,2,0
2948,6,1,44.19,0,1,0,0,1,2,0
2949,3,3,293.37,1,1,0,0,1,2,0
2950,10,1,97.87,1,0,2,0,0,0,0
2951,2,4,357.15,1,0,0,0,1,2,0
2952,1,2,162.48,1,0,1,1,1,1,0
2953,4,2,108.53,0,1,2,0,0,2,0
2954,1,1,67.16,1,0,2,1,1,2,0
2955,8,2,132.85,1,0,0,0,0,2,0
2956,3,1,55.31,1,0,1,1,1,1,0
2957,5,3,326.95,1,1,2,0,2,1,0
2958,1,2,157.26,0,1,0,0,1,0,0
2959,8,1,29.99,1,0,1,1,0,2,0
2960,9,3,294.22,1,0,0,0,0,0,0
2961,1,2,135.61,1,0,1,1,0,2,0
2962,1,3,228.05,0,1,0,1,0,2,0
2963,1,2,191.81,1,0,1,1,0,1,0
2964,10,3,282.32,0,1,2,0,2,1,0
2965,1,2,199.47,0,1,0,0,1,2,0
2966,5,3,220.46,1,0,2,1,1,0,0
2967,6,2,182.18,1,0,0,0,0,0,0
2968,3,1,29.99,0,1,1,1,1,1,0
2969,5,3,298.48,1,0,1,1,1,2,0
2970,6,5,741.5,1,1,1,1,0,2,0
2971,4,2,112.26,0,1,2,1,0,0,0
2972,4,5,652.36,1,1,2,1,2,0,0
2973,7,3,303.46,0,1,0,0,0,0,0
2974,5,1,60.79,1,0,1,0,0,1,0
2975,9,2,126.63,1,0,1,1,0,0,0
2976,11,1,29.99,0,1,1,0,1,1,0
2977,6,4,390.45,1,0,1,0,1,1,0
2978,2,3,262.72,1,1,1,1,0,0,0
2979,1,7,1374.91,1,1,1,1,2,1,0
2980,12,1,54.41,0,1,1,0,1,1,0
2981,10,1,51.62,0,1,1,0,1,0,0
2982,3,3,232.1,1,0,2,0,1,2,0
2983,10,1,41.65,0,1,0,1,0,0,0
2984,5,1,40.67,0,1,1,1,0,0,0
2985,1,2,163.62,0,1,0,0,0,1,0
2986,1,2,161.17,1,0,0,1,0,1,0
2987,8,4,475.99,1,0,2,1,0,1,0
2988,2,3,237.72,0,1,1,0,1,2,0
2989,3,3,234.46,1,1,2,1,1,0,0
2990,7,3,297.66,0,1,1,1,1,0,0
2991,6,1,48.51,1,0,1,1,0,1,0
2992,2,1,29.99,1,0,0,0,0,0,0
2993,5,2,130.78,1,0,0,0,1,0,0
2994,2,4,369.63,1,0,2,0,1,1,0
2995,9,3,332.16,1,0,0,0,0,2,0
2996,8,1,63.35,1,0,2,1,0,2,0
2997,3,5,664.5,1,0,1,1,0,1,0
2998,7,1,29.99,1,0,1,1,1,0,0
2999,8,1,33.54,1,0,0,1,1,2,0
3000,9,1,73.88,0,1,0,0,1,2,0
3001,10,2,179.1,1,0,0,0,0,1,0
3002,6,2,101.38,1,0,2,0,1,1,0
3003,1,1,93.44,1,0,0,1,0,2,0
3004,8,1,80.85,0,1,2,1,1,0,0
3005,6,1,68.13,1,0,0,0,1,2,0
3006,11,1,35.35,1,0,0,0,0,2,0
3007,3,1,29.99,1,0,0,0,0,0,0
3008,3,1,29.99,1,0,1,1,1,2,0
3009,11,3,215.38,1,0,2,0,1,0,0
3010,2,7,1380.22,1,1,2,1,1,0,0
3011,9,3,263.35,1,0,1,1,0,2,0
3012,5,5,513.06,1,1,1,1,2,2,0
3013,10,2,140.8,1,0,0,1,0,0,0
3014,1,1,60.05,0,1,0,0,0,2,0
3015,1,3,271.31,1,1,2,0,0,2,0
3016,2,1,29.99,0,1,0,1,0,1,0
3017,9,1,54.03,1,0,0,1,0,0,0
3018,12,1,75.67,0,1,1,0,1,0,0
3019,10,1,76.57,1,0,1,0,1,1,0
3020,10,1,29.99,1,0,1,1,1,2,0
3021,5,3,345.67,0,1,2,0,1,1,0
3022,4,4,414.75,0,1,1,0,2,0,0
3023,5,5,528.6,1,1,0,1,0,1,0
3024,11,1,43.85,0,1,1,0,1,1,0
3025,2,2,131.85,0,1,0,0,1,0,0
3026,1,7,1072.84,1,1,1,1,2,2,0
3027,10,4,453.87,0,1,0,1,2,0,0
3028,1,1,34.82,0,1,0,0,1,2,0
3029,7,5,592.1,1,1,0,1,2,2,0
3030,3,5,692.51,1,1,0,1,1,0,0
3031,1,5,652.92,1,0,1,1,2,1,0
3032,2,2,115.75,0,1,0,1,0,1,0
3033,6,2,135.51,1,0,0,0,0,0,0
3034,8,2,141.85,1,0,0,0,0,0,0
3035,1,1,29.99,0,1,1,1,1,0,0
3036,5,2,101.67,0,1,1,0,0,2,0
3037,12,2,130.29,0,1,1,1,1,2,0
3038,10,6,818.19,0,1,1,1,1,0,0
3039,3,6,846.28,1,1,2,1,0,2,0
3040,1,3,278.72,1,0,1,0,0,1,0
3041,5,4,418.62,0,1,0,1,2,2,0
3042,10,1,60.43,1,0,0,0,1,2,0
3043,1,1,35.11,1,0,1,1,0,2,0
3044,5,2,152.31,1,0,2,0,1,0,0
3045,3,1,29.99,0,1,2,1,0,0,0
3046,9,2,178.73,0,1,2,0,1,1,0
3047,2,3,258.64,0,1,1,0,0,2,0
3048,7,2,173.54,0,1,0,0,1,1,0
3049,1,1,29.99,1,0,0,0,0,0,0
3050,8,1,52.34,0,1,1,1,0,1,0
3051,3,3,323.02,1,0,1,0,1,0,0
3052,2,4,350.43,1,0,0,0,1,1,0
3053,10,3,241.86,0,1,1,1,1,2,0
3054,1,3,327.46,0,1,0,0,1,2,0
3055,5,1,98.24,1,0,0,0,0,2,0
3056,2,3,211.47,1,0,1,0,1,2,0
3057,1,1,91.11,0,1,0,1,1,0,0
3058,1,1,95.66,1,0,2,1,0,0,0
3059,5,5,577.21,1,1,2,1,0,0,0
3060,10,2,183.93,0,1,0,1,0,2,0
3061,3,2,159.89,0,1,1,0,1,1,0
3062,1,7,1337.81,1,0,1,1,1,0,0
3063,9,3,223.79,1,1,0,1,1,1,0
3064,2,4,411.93,0,1,2,0,1,1,0
3065,5,3,336.19,0,1,0,0,2,1,0
3066,2,1,37.07,1,0,2,0,0,0,0
3067,9,1,35.75,0,1,1,1,0,2,0
3068,12,1,55.73,0,1,1,1,1,2,0
3069,2,6,817.9,1,1,1,1,1,1,0
3070,5,2,125.59,1,0,1,0,0,0,0
3071,2,4,407.36,1,0,0,0,2,1,0
3072,2,1,29.99,1,0,1,1,1,2,0
3073,2,6,831.71,1,0,0,1,1,1,0
3074,8,1,32.73,0,1,0,1,0,1,0
3075,4,2,198.62,1,0,1,0,1,2,0
3076,10,1,29.99,1,0,1,0,0,2,0
3077,1,3,265.69,0,1,2,0,0,1,1
3078,1,1,29.99,1,0,2,1,1,2,0
3079,6,1,38.62,1,0,1,0,1,0,0
3080,3,1,44.62,1,0,0,1,1,1,0
3081,2,3,208.37,1,0,0,0,0,0,0
3082,3,2,113.55,1,0,1,1,1,1,0
3083,4,2,131.54,0,1,1,0,1,1,0
3084,6,2,189.73,1,0,1,0,0,1,0
3085,8,1,88.79,0,1,0,0,1,1,0
3086,10,2,194.05,1,0,1,0,1,2,0
3087,2,2,116.66,1,0,1,1,0,1,0
3088,4,1,33.32,0,1,0,0,0,2,0
3089,3,2,196.65,0,1,1,0,1,2,0
3090,1,6,873.64,0,1,0,1,2,1,0
3091,1,4,389.98,0,1,1,0,2,1,0
3092,4,4,424.9,0,1,1,0,1,2,0
3093,9,3,308.66,0,1,2,1,0,2,0
3094,4,2,156.94,1,0,2,0,0,1,0
3095,10,1,29.99,0,1,1,0,1,1,0
3096,8,2,139.42,0,1,0,1,1,0,0
3097,8,2,114.25,0,1,1,1,0,2,0
3098,10,1,29.99,0,1,0,0,1,1,0
3099,2,1,74.77,0,1,2,1,0,1,0
3100,8,4,386.87,1,0,2,0,2,1,0
3101,1,4,352.99,1,0,0,0,0,2,0
3102,4,1,77.12,0,1,0,1,1,0,0
3103,10,3,218.88,0,1,2,0,1,0,0
3104,8,1,47.03,1,0,0,1,1,2,0
3105,9,1,29.99,0,1,1,0,0,0,0
3106,4,4,401.71,0,1,1,1,1,0,0
3107,10,1,29.99,0,1,1,1,1,1,0
3108,11,2,131.48,0,1,1,1,0,2,0
3109,5,1,29.99,1,0,0,1,0,2,0
3110,9,1,29.99,1,0,1,0,0,2,0
3111,1,4,436.24,1,0,0,0,1,1,0
3112,11,3,345.6,1,0,0,0,0,1,0
3113,9,1,77.33,1,0,1,1,0,1,0
3114,9,1,52.06,0,1,1,1,0,2,0
3115,4,1,33.46,1,0,1,0,1,0,0
3116,3,2,108.06,0,1,1,1,0,1,0
3117,9,1,29.99,1,0,1,1,1,1,0
3118,7,1,49.85,0,1,1,0,1,2,0
3119,2,2,146.03,0,1,0,1,1,0,0
3120,1,3,222.87,0,1,0,0,0,2,0
3121,4,1,38.33,1,0,1,0,0,2,0
3122,11,5,720.68,1,1,0,1,2,1,0
3123,1,3,246.78,1,0,1,0,1,1,0
3124,3,1,29.99,1,0,1,0,1,2,0
3125,11,3,255.4,1,0,2,1,0,2,0
3126,7,3,213.16,1,1,1,1,1,2,0
3127,10,2,105.57,1,0,1,0,0,2,0
3128,7,2,174.63,1,0,1,0,1,1,0
3129,7,4,360.13,1,0,1,0,1,1,0
3130,2,6,851.55,1,1,1,1,0,0,0
3131,7,1,90.89,0,1,0,0,0,1,0
3132,2,3,305.57,1,0,0,0,2,0,0
3133,3,2,109.91,0,1,1,0,0,0,0
3134,10,2,119.32,1,0,2,0,1,1,0
3135,2,1,94.51,1,0,2,1,1,2,0
3136,2,3,334.51,1,1,1,0,1,1,0
3137,3,3,297.88,0,1,2,0,1,0,0
3138,8,2,191.27,0,1,1,0,1,1,0
3139,1,2,164.49,1,0,0,0,0,0,0
3140,4,2,193.83,1,0,1,1,1,2,0
3141,1,3,338.67,0,1,0,1,2,2,0
3142,1,2,136.08,0,1,2,0,0,2,0
3143,7,3,237.22,0,1,0,1,0,2,0
3144,10,3,261.86,1,0,2,1,0,0,0
3145,8,5,667.49,0,1,0,1,0,0,0
3146,2,3,238.08,1,0,0,1,1,1,0
3147,8,1,29.99,1,0,0,1,1,0,0
3148,9,1,49.46,1,0,0,0,1,2,0
3149,9,3,209.8,0,1,0,1,0,2,0
3150,2,3,293.49,0,1,0,0,1,2,0
3151,3,5,565.68,1,0,0,1,0,1,0
3152,2,5,553.47,1,0,0,1,2,2,0
3153,3,1,49.86,1,0,1,1,0,1,0
3154,5,4,466.03,0,1,2,0,0,1,0
3155,7,1,29.99,0,1,1,0,0,0,0
3156,9,1,59.4,0,1,2,0,1,1,0
3157,3,5,587.86,0,1,1,1,2,0,0
3158,5,3,258.78,1,0,0,1,0,2,0
3159,11,1,29.99,0,1,1,0,1,2,0
3160,1,6,829.92,0,1,1,1,2,2,0
3161,4,2,136.9,0,1,1,1,1,2,0
3162,1,5,713.0,1,0,1,1,1,1,0
3163,4,3,229.24,1,0,1,0,1,2,0
3164,1,4,379.54,0,1,0,0,2,0,1
3165,2,2,184.02,0,1,2,1,1,2,0
3166,3,3,274.89,1,1,1,0,1,2,0
3167,5,2,126.85,1,0,1,1,0,0,0
3168,1,5,525.53,0,1,0,1,2,2,0
3169,1,5,548.13,0,1,1,1,2,0,0
3170,5,1,53.86,1,0,1,0,0,1,0
3171,1,1,32.46,1,0,1,0,0,2,0
3172,1,1,29.99,0,1,1,1,1,0,0
3173,1,3,226.28,1,0,2,0,2,2,0
3174,1,1,99.44,1,0,1,0,0,1,0
3175,4,2,157.95,1,0,1,0,0,0,0
3176,9,1,74.35,0,1,0,1,0,0,0
3177,10,1,29.99,0,1,1,0,1,0,0
3178,5,2,100.48,1,0,0,1,0,0,0
3179,2,1,50.07,0,1,0,0,0,0,0
3180,9,4,382.64,0,1,0,0,0,1,0
3181,3,7,1676.6,1,0,1,1,2,0,0
3182,8,1,81.92,1,0,0,0,0,2,0
3183,4,3,253.24,1,0,1,1,0,0,0
3184,2,1,39.37,0,1,0,1,0,2,0
3185,3,2,104.83,1,0,0,1,0,1,0
3186,1,3,247.16,1,1,0,0,1,1,0
3187,6,1,59.14,1,0,1,0,1,2,0
3188,10,1,33.07,1,0,1,0,0,1,0
3189,5,1,86.48,1,0,1,0,1,0,0
3190,7,1,44.34,1,0,0,1,0,2,0
3191,6,1,86.44,1,0,2,0,0,2,0
3192,3,3,219.63,0,1,1,1,1,2,0
3193,9,4,387.39,1,0,1,0,2,1,0
3194,2,1,54.3,0,1,0,0,0,0,0
3195,4,1,41.99,0,1,0,0,1,2,0
3196,2,1,29.99,1,0,1,0,1,1,0
3197,5,2,192.97,0,1,2,1,0,2,0
3198,2,4,361.9,0,1,0,1,0,0,0
3199,9,4,390.31,1,1,1,1,0,2,0
3200,10,2,107.2,0,1,2,1,1,2,0
3201,4,4,420.53,1,0,0,0,2,0,0
3202,6,4,428.89,1,0,1,0,0,1,0
3203,10,2,136.82,1,0,1,1,1,2,0
3204,1,1,40.3,0,1,0,0,1,0,0
3205,3,3,266.06,0,1,1,0,2,1,0
3206,6,1,64.11,0,1,1,0,0,0,0
3207,3,6,816.52,1,1,0,1,1,1,0
3208,4,4,498.77,1,0,0,0,2,1,0
3209,1,5,579.48,1,0,2,1,2,0,0
3210,4,1,66.75,0,1,0,0,1,1,0
3211,10,3,348.22,0,1,0,0,2,1,0
3212,9,1,29.99,0,1,1,1,1,0,0
3213,12,2,135.59,1,0,1,0,1,2,0
3214,3,4,363.8,1,0,1,1,1,2,0
3215,6,1,98.66,1,0,0,0,1,1,0
3216,1,2,164.17,0,1,1,1,0,1,0
3217,2,3,243.19,1,0,1,1,0,0,0
3218,1,2,120.86,0,1,0,1,1,2,0
3219,9,3,328.2,0,1,0,0,0,1,0
3220,6,1,29.99,1,0,0,0,1,1,0
3221,5,2,108.18,0,1,1,0,1,2,0
3222,10,2,155.89,0,1,1,1,0,1,0
3223,11,1,84.0,1,0,0,1,0,1,0
3224,11,2,140.19,1,0,2,0,0,2,0
3225,6,1,29.99,1,0,1,1,0,2,0
3226,2,1,93.97,1,0,0,0,0,0,0
3227,4,4,498.04,0,1,0,1,1,1,1
3228,3,4,420.11,1,0,0,0,0,0,0
3229,12,1,64.72,1,0,1,1,0,0,0
3230,10,1,75.35,1,0,2,0,1,2,0
3231,1,5,510.52,1,1,1,1,0,1,0
3232,5,2,198.48,1,0,0,0,1,1,0
3233,9,5,622.38,1,0,0,1,2,2,0
3234,6,1,59.5,1,0,2,1,0,1,0
3235,10,2,199.19,1,0,0,1,1,0,0
3236,9,4,396.0,0,1,2,0,1,0,0
3237,11,4,371.02,1,0,1,0,0,2,0
3238,10,1,30.16,0,1,1,0,0,1,0
3239,12,3,201.08,1,0,0,0,2,1,0
3240,10,3,260.67,1,0,0,1,1,2,0
3241,7,1,29.99,1,0,1,0,1,2,0
3242,7,2,195.93,0,1,0,0,0,1,0
3243,2,4,389.86,0,1,1,0,1,0,0
3244,3,2,168.18,0,1,0,0,1,0,0
3245,6,4,493.51,1,0,0,0,1,0,0
3246,12,1,29.99,0,1,0,0,1,0,0
3247,11,1,36.51,0,1,1,1,0,1,1
3248,4,3,300.85,1,0,2,0,2,2,0
3249,9,1,29.99,1,0,0,1,0,2,0
3250,1,5,748.0,0,1,0,1,1,2,0
3251,4,1,29.99,1,0,0,0,1,0,0
3252,7,1,96.09,1,0,1,1,1,0,0
3253,10,7,1030.25,1,0,1,1,2,1,0
3254,9,2,117.66,1,0,1,1,0,0,0
3255,4,5,572.35,1,0,0,1,0,0,0
3256,5,3,201.65,0,1,2,0,1,1,0
3257,1,3,304.18,1,0,0,1,1,0,0
3258,1,3,293.92,0,1,0,1,0,2,0
3259,4,1,29.99,0,1,0,0,0,0,0
3260,8,1,30.32,1,0,2,1,1,0,0
3261,9,1,56.4,1,0,0,1,1,2,0
3262,3,1,81.24,0,1,0,0,0,1,0
3263,9,1,34.24,1,0,1,1,0,1,0
3264,12,4,391.57,1,0,0,0,1,1,0
3265,9,4,399.07,1,1,0,0,1,2,0
3266,11,1,61.62,0,1,1,0,0,0,0
3267,6,2,162.87,0,1,1,0,0,1,0
3268,10,1,31.51,1,0,0,1,1,0,0
3269,7,2,138.9,1,0,2,0,0,1,0
3270,1,2,138.93,1,0,0,1,0,1,0
3271,7,1,29.99,1,0,0,1,0,0,0
3272,9,1,92.77,1,0,2,1,1,0,0
3273,1,3,247.9,0,1,2,1,1,2,0
3274,11,1,39.5,0,1,0,1,1,1,0
3275,5,3,219.63,1,0,1,0,0,2,0
3276,4,2,128.47,0,1,0,1,0,0,0
3277,7,3,293.41,1,0,2,0,2,2,0
3278,6,4,415.74,1,1,1,0,0,1,0
3279,7,2,154.82,0,1,2,0,1,2,0
3280,9,3,295.7,1,0,0,1,1,2,0
3281,4,1,96.3,0,1,1,1,1,1,0
3282,11,1,29.99,0,1,0,0,0,1,0
3283,4,3,346.55,1,1,1,1,0,1,0
3284,8,1,75.19,1,0,1,0,0,2,0
3285,4,2,158.5,1,0,2,1,0,2,0
3286,2,7,1085.11,1,0,1,1,0,2,0
3287,4,2,128.28,0,1,1,1,0,2,0
3288,4,6,863.52,1,1,0,1,2,0,0
3289,8,3,204.34,1,0,1,0,0,1,0
3290,6,1,29.99,1,0,1,0,1,1,0
3291,1,3,252.86,0,1,1,0,2,1,0
3292,10,1,90.02,1,0,0,1,0,2,0
3293,9,1,80.99,0,1,0,1,1,0,0
3294,4,4,429.7,1,0,0,1,0,1,0
3295,1,1,82.91,1,0,1,0,0,1,0
3296,10,1,34.64,1,0,0,0,1,2,0
3297,1,2,194.64,0,1,0,0,1,0,0
3298,6,4,449.22,1,0,0,0,1,0,0
3299,11,2,164.68,0,1,1,0,0,1,0
3300,11,2,182.32,1,0,1,0,1,1,0
3301,3,2,180.73,1,0,1,1,1,2,0
3302,10,1,29.99,1,0,0,0,1,1,0
3303,1,2,160.65,1,0,0,0,1,2,0
3304,9,5,552.71,0,1,0,1,0,2,0
3305,2,1,86.64,1,0,1,0,1,0,0
3306,12,4,393.64,1,0,1,1,2,0,0
3307,10,2,112.7,0,1,1,1,0,2,0
3308,2,1,94.84,1,0,1,0,1,0,0
3309,5,1,29.99,0,1,0,1,0,2,0
3310,12,2,120.98,0,1,1,1,1,2,0
3311,1,3,307.37,1,0,0,0,2,0,0
3312,1,5,604.08,1,1,2,1,2,2,0
3313,10,1,39.93,0,1,2,0,0,2,0
3314,2,1,32.93,1,0,0,1,0,0,0
3315,2,5,599.25,0,1,0,1,1,0,0
3316,6,4,365.55,1,0,1,1,1,2,0
3317,1,3,251.9,0,1,0,1,1,0,0
3318,3,1,53.18,0,1,1,1,0,2,0
3319,3,4,489.75,0,1,0,0,0,1,0
3320,5,5,537.21,0,1,0,1,2,1,0
3321,10,2,115.37,1,0,1,0,1,0,0
3322,5,4,368.44,1,0,1,0,0,0,0
3323,10,1,61.01,1,0,2,1,1,2,0
3324,8,1,64.16,0,1,1,0,0,2,0
3325,2,1,29.99,0,1,1,0,1,2,0
3326,5,1,29.99,1,0,0,0,0,2,0
3327,2,2,127.06,1,0,1,1,0,2,0
3328,1,1,32.89,1,0,2,1,1,0,0
3329,9,1,29.99,0,1,2,0,0,1,0
3330,6,4,475.28,1,0,1,0,1,0,0
3331,9,2,149.87,1,0,1,0,0,1,0
3332,9,3,237.21,0,1,2,1,0,1,0
3333,6,1,50.49,0,1,0,0,0,0,0
3334,2,5,634.18,1,1,0,1,1,1,0
3335,10,1,50.64,1,0,0,1,0,0,0
3336,1,1,29.99,0,1,1,0,1,1,0
3337,9,1,29.99,1,0,2,0,1,0,0
3338,6,3,275.91,0,1,1,1,2,2,0
3339,2,4,384.04,1,0,0,0,0,0,0
3340,2,4,452.58,0,1,0,0,1,1,0
3341,9,4,458.23,0,1,1,0,0,1,0
3342,1,1,68.18,1,0,1,1,0,2,0
3343,10,1,82.14,1,0,1,1,1,2,0
3344,5,5,571.95,1,0,0,1,2,2,0
3345,9,1,33.06,1,0,1,1,1,1,0
3346,9,2,165.53,1,0,0,0,0,2,0
3347,11,1,29.99,1,0,0,1,1,2,0
3348,10,1,82.18,0,1,0,1,1,1,0
3349,1,2,191.98,1,0,1,1,0,0,0
3350,6,1,29.99,0,1,0,0,0,1,0
3351,1,4,443.12,1,0,0,0,1,0,0
3352,4,1,33.4,1,0,1,0,0,0,0
3353,6,1,73.54,1,0,1,1,1,1,0
3354,1,6,870.02,0,1,1,1,1,1,1
3355,11,2,142.6,1,0,1,1,0,2,0
3356,9,1,29.99,1,0,0,1,1,0,0
3357,9,2,106.26,1,0,0,0,1,2,0
3358,4,3,309.73,1,0,0,0,0,0,0
3359,4,4,358.61,1,0,1,0,1,2,0
3360,10,1,29.99,0,1,0,1,0,2,0
3361,8,1,29.99,0,1,1,1,0,1,0
3362,1,6,816.36,1,1,1,1,2,2,0
3363,8,3,318.43,1,0,1,0,0,2,0
3364,12,1,29.99,1,0,2,0,0,0,0
3365,4,3,235.36,0,1,1,0,1,2,0
3366,9,4,386.96,0,1,1,0,1,2,0
3367,10,1,29.99,1,0,1,0,0,1,0
3368,2,7,2204.57,1,1,0,1,1,0,0
3369,5,2,129.6,1,0,2,1,0,2,0
3370,9,1,83.45,1,0,0,0,0,1,0
3371,3,6,787.51,1,1,0,1,2,0,0
3372,9,3,260.78,1,0,1,1,0,1,0
3373,7,1,59.84,1,0,1,0,0,2,0
3374,9,1,29.99,1,0,0,1,0,2,0
3375,2,2,153.51,0,1,2,0,1,1,0
3376,2,1,76.5,1,0,0,0,0,1,0
3377,1,3,344.63,1,0,0,0,2,1,0
3378,5,1,63.25,1,0,0,0,0,2,0
3379,1,6,940.6,0,1,0,1,1,0,0
3380,10,5,551.53,0,1,0,1,0,1,0
3381,11,1,37.45,0,1,1,1,1,2,0
